player_id,recent_team,season,week,opponent_team,passing_yards,passing_tds,interceptions,rushing_yards,rushing_tds,receptions,receiving_yards,receiving_tds,fantasy_points,fantasy_points_ppr,fumbles,2pt
00-0018958,NYJ,2005,13,NE,0.0,0,0.0,0.0,0,4,35.0,0,3.5,7.5,0.0,0
00-0018958,NYJ,2005,14,LV,0.0,0,0.0,0.0,0,3,30.0,0,3.0,6.0,0.0,0
00-0018958,NYJ,2005,15,MIA,0.0,0,0.0,0.0,0,4,53.0,1,11.3,15.3,0.0,0
00-0018958,NYJ,2005,16,NE,0.0,0,0.0,0.0,0,5,71.0,2,19.1,24.1,0.0,0
00-0018958,NYJ,2005,17,BUF,0.0,0,0.0,0.0,0,4,79.0,0,7.9,11.9,0.0,0
00-0019041,TEN,2005,1,PIT,0.0,0,1.0,0.0,0,0,0.0,0,-2.0,-2.0,0.0,0
00-0019041,TEN,2005,7,ARI,198.0,1,1.0,3.0,0,0,0.0,0,8.22,8.22,1.0,0
00-0019041,TEN,2005,13,IND,30.0,0,0.0,0.0,0,0,0.0,0,1.2,1.2,0.0,0
00-0019041,TEN,2005,16,MIA,132.0,1,0.0,0.0,0,0,0.0,0,7.28,7.28,1.0,0
00-0019041,TEN,2005,17,JAX,114.0,2,0.0,0.0,0,0,0.0,0,12.56,12.56,0.0,0
00-0019057,BAL,2005,15,GB,0.0,0,0.0,17.0,0,0,0.0,0,1.7,1.7,0.0,0
00-0019100,CAR,2005,1,NO,0.0,0,0.0,0.0,0,2,11.0,0,1.1,3.1,0.0,0
00-0019100,CAR,2005,4,GB,0.0,0,0.0,4.0,0,3,20.0,0,2.4,5.4,0.0,0
00-0019100,CAR,2005,8,MIN,0.0,0,0.0,2.0,0,0,0.0,0,0.2,0.2,0.0,0
00-0019100,CAR,2005,10,NYJ,0.0,0,0.0,2.0,0,1,2.0,0,0.4,1.4,0.0,0
00-0019100,CAR,2005,12,BUF,0.0,0,0.0,0.0,0,3,20.0,0,2.0,5.0,0.0,0
00-0019100,CAR,2005,13,ATL,0.0,0,0.0,2.0,0,3,20.0,0,2.2,5.2,0.0,0
00-0019100,CAR,2005,14,TB,0.0,0,0.0,0.0,0,1,3.0,0,0.3,1.3,0.0,0
00-0019100,CAR,2005,15,NO,0.0,0,0.0,12.0,0,0,0.0,0,1.2,1.2,0.0,0
00-0019100,CAR,2005,16,DAL,0.0,0,0.0,0.0,0,1,11.0,0,1.1,2.1,0.0,0
00-0019100,CAR,2005,17,ATL,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0
00-0019135,PIT,2005,2,HOU,0.0,0,0.0,0.0,0,1,7.0,0,0.7,1.7,0.0,0
00-0019135,PIT,2005,5,LAC,0.0,0,0.0,2.0,0,0,0.0,0,0.2,0.2,0.0,0
00-0019135,PIT,2005,9,GB,0.0,0,0.0,0.0,0,2,13.0,0,1.3,3.3,0.0,0
00-0019135,PIT,2005,11,BAL,0.0,0,0.0,0.0,0,2,14.0,0,1.4,3.4,0.0,0
00-0019135,PIT,2005,12,IND,0.0,0,0.0,7.0,0,0,0.0,0,0.7,0.7,0.0,0
00-0019135,PIT,2005,14,CHI,0.0,0,0.0,12.0,0,1,5.0,0,1.7,2.7,0.0,0
00-0019135,PIT,2005,16,CLE,0.0,0,0.0,0.0,0,1,4.0,0,0.4,1.4,0.0,0
00-0019172,CHI,2005,10,SF,0.0,0,0.0,5.0,0,2,2.0,0,0.7,2.7,0.0,0
00-0019172,CHI,2005,11,CAR,0.0,0,0.0,0.0,0,2,6.0,0,0.6,2.6,0.0,0
00-0019172,CHI,2005,14,PIT,0.0,0,0.0,0.0,0,1,7.0,0,0.7,1.7,0.0,0
00-0019242,LA,2005,1,SF,0.0,0,0.0,0.0,0,1,5.0,0,0.5,1.5,0.0,0
00-0019242,LA,2005,3,TEN,0.0,0,0.0,0.0,0,2,25.0,0,2.5,4.5,0.0,0
00-0019242,LA,2005,4,NYG,0.0,0,0.0,0.0,0,8,90.0,0,9.0,17.0,0.0,0
00-0019242,LA,2005,6,IND,0.0,0,0.0,0.0,0,2,25.0,0,2.5,4.5,0.0,0
00-0019242,LA,2005,7,NO,0.0,0,0.0,0.0,0,3,22.0,0,2.2,5.2,0.0,0
00-0019242,LA,2005,8,JAX,0.0,0,0.0,0.0,0,3,23.0,0,2.3,5.3,0.0,0
00-0019242,LA,2005,10,SEA,0.0,0,0.0,0.0,0,1,12.0,0,1.2,2.2,0.0,0
00-0019242,LA,2005,11,ARI,0.0,0,0.0,0.0,0,1,10.0,0,1.0,2.0,0.0,0
00-0019242,LA,2005,15,PHI,0.0,0,0.0,0.0,0,1,4.0,0,0.4,1.4,0.0,0
00-0019302,MIA,2005,3,CAR,0.0,0,0.0,0.0,0,1,12.0,0,1.2,2.2,0.0,0
00-0019302,MIA,2005,6,TB,0.0,0,0.0,0.0,0,1,4.0,0,0.4,1.4,0.0,0
00-0019302,MIA,2005,11,CLE,0.0,0,0.0,0.0,0,1,39.0,0,3.9,4.9,0.0,0
00-0019302,MIA,2005,12,LV,0.0,0,0.0,0.0,0,1,44.0,1,10.4,11.4,0.0,0
00-0019302,MIA,2005,13,BUF,0.0,0,0.0,0.0,0,1,6.0,0,0.6,1.6,0.0,0
00-0019453,CAR,2005,17,ATL,0.0,0,0.0,6.0,0,0,0.0,0,0.6,0.6,0.0,0
00-0019455,SEA,2005,3,ARI,0.0,0,0.0,0.0,0,1,42.0,0,4.2,5.2,0.0,0
00-0019455,SEA,2005,5,LA,0.0,0,0.0,0.0,0,1,7.0,0,0.7,1.7,0.0,0
00-0019455,SEA,2005,6,HOU,0.0,0,0.0,0.0,0,3,53.0,0,5.3,8.3,0.0,0
00-0019455,SEA,2005,7,DAL,0.0,0,0.0,0.0,0,1,3.0,0,0.3,1.3,0.0,0
00-0019455,SEA,2005,11,SF,0.0,0,0.0,5.0,0,0,0.0,0,0.5,0.5,0.0,0
00-0019455,SEA,2005,12,NYG,0.0,0,0.0,0.0,0,1,9.0,0,0.9,1.9,0.0,0
00-0019455,SEA,2005,14,SF,0.0,0,0.0,0.0,0,2,22.0,0,2.2,4.2,0.0,0
00-0019455,SEA,2005,17,GB,0.0,0,0.0,0.0,0,2,44.0,0,4.4,6.4,0.0,0
00-0019457,TB,2005,1,MIN,0.0,0,0.0,0.0,0,1,7.0,0,0.7,1.7,0.0,0
00-0019457,TB,2005,2,BUF,0.0,0,0.0,0.0,0,2,6.0,0,0.6,2.6,0.0,0
00-0019457,TB,2005,3,GB,0.0,0,0.0,0.0,0,1,9.0,0,0.9,1.9,0.0,0
00-0019457,TB,2005,4,DET,0.0,0,0.0,0.0,0,2,9.0,0,0.9,2.9,0.0,0
00-0019457,TB,2005,5,NYJ,0.0,0,0.0,0.0,0,2,6.0,0,0.6,2.6,0.0,0
00-0019457,TB,2005,6,MIA,0.0,0,0.0,0.0,0,1,13.0,0,1.3,2.3,0.0,0
00-0019457,TB,2005,9,CAR,0.0,0,0.0,0.0,0,2,10.0,0,1.0,3.0,0.0,0
00-0019457,TB,2005,11,ATL,0.0,0,0.0,0.0,0,1,12.0,0,1.2,2.2,0.0,0
00-0019457,TB,2005,12,CHI,0.0,0,0.0,0.0,0,2,12.0,0,1.2,3.2,0.0,0
00-0019457,TB,2005,16,ATL,0.0,0,0.0,0.0,0,2,28.0,0,2.8,4.8,0.0,0
00-0019484,MIA,2005,1,DEN,0.0,0,0.0,14.0,1,0,0.0,0,7.4,7.4,0.0,0
00-0019484,MIA,2005,2,NYJ,0.0,0,0.0,23.0,0,0,0.0,0,2.3,2.3,0.0,0
00-0019484,MIA,2005,3,CAR,0.0,0,0.0,10.0,0,1,18.0,0,2.8,3.8,0.0,0
00-0019484,MIA,2005,5,BUF,0.0,0,0.0,0.0,0,1,8.0,0,0.8,1.8,0.0,0
00-0019484,MIA,2005,6,TB,0.0,0,0.0,0.0,0,2,18.0,0,1.8,3.8,0.0,0
00-0019484,MIA,2005,9,ATL,0.0,0,0.0,0.0,0,2,10.0,0,1.0,3.0,0.0,0
00-0019484,MIA,2005,11,CLE,0.0,0,0.0,0.0,0,1,-5.0,0,-0.5,0.5,0.0,0
00-0019484,MIA,2005,16,TEN,0.0,0,0.0,11.0,0,1,5.0,0,1.6,2.6,0.0,0
00-0019505,ARI,2005,1,NYG,0.0,0,0.0,0.0,0,1,6.0,0,0.6,1.6,0.0,0
00-0019505,ARI,2005,2,LA,0.0,0,0.0,0.0,0,4,40.0,0,4.0,8.0,0.0,0
00-0019505,ARI,2005,3,SEA,0.0,0,0.0,0.0,0,3,29.0,0,2.9,5.9,0.0,0
00-0019505,ARI,2005,4,SF,0.0,0,0.0,0.0,0,2,28.0,0,2.8,4.8,0.0,0
00-0019505,ARI,2005,5,CAR,0.0,0,0.0,0.0,0,1,49.0,0,4.9,5.9,0.0,0
00-0019533,NE,2005,3,PIT,0.0,0,0.0,5.0,0,1,14.0,0,1.9,2.9,0.0,0
00-0019533,NE,2005,4,LAC,0.0,0,0.0,6.0,0,8,55.0,0,6.1,14.1,0.0,0
00-0019533,NE,2005,5,ATL,0.0,0,0.0,34.0,1,1,6.0,0,10.0,11.0,0.0,0
00-0019533,NE,2005,6,DEN,0.0,0,0.0,64.0,1,6,89.0,0,21.3,27.3,0.0,0
00-0019533,NE,2005,8,BUF,0.0,0,0.0,17.0,0,1,23.0,0,2.0,3.0,1.0,0
00-0019533,NE,2005,11,NO,0.0,0,0.0,53.0,0,2,36.0,0,8.9,10.9,0.0,0
00-0019533,NE,2005,12,KC,0.0,0,0.0,26.0,1,1,-2.0,0,8.4,9.4,0.0,0
00-0019533,NE,2005,15,TB,0.0,0,0.0,0.0,0,1,4.0,0,0.4,1.4,0.0,0
00-0019533,NE,2005,16,NYJ,0.0,0,0.0,14.0,0,1,2.0,0,1.6,2.6,0.0,0
00-0019533,NE,2005,17,MIA,0.0,0,0.0,26.0,0,0,0.0,0,2.6,2.6,0.0,0
00-0019539,KC,2005,1,NYJ,0.0,0,0.0,0.0,0,1,8.0,0,0.8,1.8,0.0,0
00-0019539,KC,2005,2,LV,0.0,0,0.0,-7.0,0,1,15.0,0,0.8,1.8,0.0,0
00-0019539,KC,2005,3,DEN,0.0,0,0.0,0.0,0,3,18.0,0,1.8,4.8,0.0,0
00-0019539,KC,2005,4,PHI,0.0,0,0.0,0.0,0,4,45.0,1,16.5,20.5,0.0,0
00-0019539,KC,2005,6,WAS,0.0,0,0.0,0.0,0,2,15.0,0,1.5,3.5,0.0,0
00-0019539,KC,2005,7,MIA,0.0,0,0.0,0.0,0,3,39.0,0,3.9,6.9,0.0,0
00-0019539,KC,2005,8,LAC,0.0,0,0.0,0.0,0,2,16.0,0,1.6,3.6,0.0,0
00-0019539,KC,2005,9,LV,0.0,0,0.0,7.0,0,3,24.0,0,3.1,6.1,0.0,0
00-0019539,KC,2005,10,BUF,0.0,0,0.0,-1.0,0,2,19.0,0,1.8,3.8,0.0,0
00-0019539,KC,2005,11,HOU,0.0,0,0.0,0.0,0,1,11.0,0,1.1,2.1,0.0,0
00-0019539,KC,2005,12,NE,0.0,0,0.0,0.0,0,2,66.0,1,12.6,14.6,0.0,0
00-0019539,KC,2005,13,DEN,0.0,0,0.0,6.0,0,2,55.0,1,12.1,14.1,0.0,0
00-0019539,KC,2005,14,DAL,0.0,0,0.0,0.0,0,2,42.0,0,4.2,6.2,0.0,0
00-0019539,KC,2005,16,LAC,0.0,0,0.0,6.0,0,1,2.0,0,0.8,1.8,0.0,0
00-0019539,KC,2005,17,CIN,0.0,0,0.0,0.0,0,5,61.0,0,6.1,11.1,0.0,0
00-0019552,IND,2005,5,SF,0.0,0,0.0,0.0,0,1,18.0,1,7.8,8.8,0.0,0
00-0019552,IND,2005,16,SEA,0.0,0,0.0,0.0,0,8,91.0,1,15.1,23.1,0.0,0
00-0019552,IND,2005,17,ARI,0.0,0,0.0,0.0,0,5,43.0,1,10.3,15.3,0.0,0
00-0019559,NYJ,2005,1,KC,264.0,0,1.0,0.0,0,0,0.0,0,4.56,4.56,2.0,0
00-0019559,NYJ,2005,2,MIA,190.0,2,0.0,12.0,0,0,0.0,0,16.8,16.8,0.0,0
00-0019559,NYJ,2005,3,JAX,76.0,0,2.0,15.0,0,0,0.0,0,0.54,0.54,0.0,0
00-0019564,CLE,2005,5,CHI,0.0,0,0.0,0.0,0,6,65.0,0,6.5,12.5,0.0,0
00-0019564,CLE,2005,6,BAL,0.0,0,0.0,0.0,0,3,17.0,0,1.7,4.7,0.0,0
00-0019564,CLE,2005,7,DET,0.0,0,0.0,0.0,0,1,9.0,0,0.9,1.9,0.0,0
00-0019564,CLE,2005,8,HOU,0.0,0,0.0,0.0,0,1,8.0,1,6.8,7.8,0.0,0
00-0019564,CLE,2005,13,JAX,0.0,0,0.0,0.0,0,1,13.0,0,1.3,2.3,0.0,0
00-0019564,CLE,2005,14,CIN,0.0,0,0.0,0.0,0,1,14.0,0,1.4,2.4,0.0,0
00-0019564,CLE,2005,16,PIT,0.0,0,0.0,0.0,0,5,27.0,0,2.7,7.7,0.0,0
00-0019587,CLE,2005,5,CHI,0.0,0,0.0,4.0,0,1,8.0,0,1.2,2.2,0.0,0
00-0019587,CLE,2005,9,TEN,0.0,0,0.0,0.0,0,2,8.0,0,0.8,2.8,0.0,0
00-0019587,CLE,2005,10,PIT,0.0,0,0.0,0.0,0,1,9.0,0,0.9,1.9,0.0,0
00-0019587,CLE,2005,11,MIA,0.0,0,0.0,2.0,0,1,6.0,1,6.8,7.8,0.0,0
00-0019587,CLE,2005,14,CIN,0.0,0,0.0,0.0,0,2,3.0,0,0.3,2.3,0.0,0
00-0019587,CLE,2005,15,LV,0.0,0,0.0,0.0,0,3,16.0,0,1.6,4.6,0.0,0
00-0019587,CLE,2005,16,PIT,0.0,0,0.0,3.0,0,0,0.0,0,0.3,0.3,0.0,0
00-0019587,CLE,2005,17,BAL,0.0,0,0.0,0.0,0,2,8.0,0,0.8,2.8,0.0,0
00-0019590,NYG,2005,1,NYG,0.0,0,0.0,0.0,0,0,0.0,0,6.0,6.0,0.0,0
00-0019594,DEN,2005,1,MIA,0.0,0,0.0,5.0,0,0,0.0,0,0.5,0.5,0.0,0
00-0019594,DEN,2005,2,LAC,0.0,0,0.0,49.0,0,3,41.0,0,7.0,10.0,1.0,0
00-0019594,DEN,2005,3,KC,0.0,0,0.0,98.0,1,0,0.0,0,15.8,15.8,0.0,0
00-0019594,DEN,2005,4,JAX,0.0,0,0.0,115.0,0,3,27.0,0,14.2,17.2,0.0,0
00-0019594,DEN,2005,5,WAS,0.0,0,0.0,34.0,0,2,16.0,0,5.0,7.0,0.0,0
00-0019594,DEN,2005,6,NE,0.0,0,0.0,57.0,1,0,0.0,0,11.7,11.7,0.0,0
00-0019594,DEN,2005,7,NYG,0.0,0,0.0,120.0,1,0,0.0,0,18.0,18.0,0.0,0
00-0019594,DEN,2005,8,PHI,0.0,0,0.0,126.0,1,1,16.0,0,20.2,21.2,0.0,0
00-0019594,DEN,2005,10,LV,0.0,0,0.0,65.0,1,0,0.0,0,12.5,12.5,0.0,0
00-0019594,DEN,2005,11,NYJ,0.0,0,0.0,113.0,3,3,16.0,0,30.9,33.9,0.0,0
00-0019594,DEN,2005,12,DAL,0.0,0,0.0,31.0,0,2,6.0,0,1.7,3.7,1.0,0
00-0019594,DEN,2005,13,KC,0.0,0,0.0,37.0,1,1,66.0,1,22.3,23.3,0.0,0
00-0019594,DEN,2005,14,BAL,0.0,0,0.0,21.0,0,0,0.0,0,2.1,2.1,0.0,0
00-0019594,DEN,2005,15,BUF,0.0,0,0.0,97.0,2,1,4.0,0,22.1,23.1,0.0,0
00-0019594,DEN,2005,16,LV,0.0,0,0.0,46.0,1,2,20.0,0,12.6,14.6,0.0,0
00-0019596,NE,2005,1,LV,306.0,2,0.0,-1.0,0,0,0.0,0,20.14,20.14,0.0,0
00-0019596,NE,2005,2,CAR,270.0,1,1.0,0.0,0,0,0.0,0,10.8,10.8,1.0,0
00-0019596,NE,2005,3,PIT,372.0,0,1.0,0.0,0,0,0.0,0,12.88,12.88,0.0,0
00-0019596,NE,2005,4,LAC,224.0,1,1.0,4.0,0,0,0.0,0,11.36,11.36,0.0,0
00-0019596,NE,2005,5,ATL,350.0,3,1.0,1.0,0,0,0.0,0,24.1,24.1,0.0,0
00-0019596,NE,2005,6,DEN,299.0,1,0.0,12.0,0,0,0.0,0,17.16,17.16,0.0,0
00-0019596,NE,2005,8,BUF,199.0,1,0.0,4.0,0,0,0.0,0,10.36,10.36,1.0,0
00-0019596,NE,2005,9,IND,265.0,3,0.0,-1.0,0,0,0.0,0,22.5,22.5,0.0,0
00-0019596,NE,2005,10,MIA,275.0,2,2.0,-1.0,0,0,0.0,0,14.9,14.9,0.0,0
00-0019596,NE,2005,11,NO,222.0,3,0.0,5.0,0,0,0.0,0,19.38,19.38,1.0,0
00-0019596,NE,2005,12,KC,248.0,1,4.0,15.0,0,0,0.0,0,7.42,7.42,0.0,0
00-0019596,NE,2005,13,NYJ,271.0,0,0.0,19.0,0,0,0.0,0,12.74,12.74,0.0,0
00-0019596,NE,2005,14,BUF,329.0,2,2.0,17.0,1,0,0.0,0,24.86,24.86,0.0,0
00-0019596,NE,2005,15,TB,258.0,3,0.0,6.0,0,0,0.0,0,22.92,22.92,0.0,0
00-0019596,NE,2005,16,NYJ,185.0,2,1.0,7.0,0,0,0.0,0,14.1,14.1,0.0,0
00-0019596,NE,2005,17,MIA,37.0,1,1.0,2.0,0,0,0.0,0,3.68,3.68,0.0,0
00-0019599,LA,2005,1,SF,362.0,2,1.0,8.0,0,0,0.0,0,21.28,21.28,0.0,0
00-0019599,LA,2005,2,ARI,216.0,1,1.0,0.0,0,0,0.0,0,10.64,10.64,0.0,0
00-0019599,LA,2005,3,TEN,292.0,3,1.0,3.0,0,0,0.0,0,17.98,17.98,2.0,0
00-0019599,LA,2005,4,NYG,442.0,2,3.0,9.0,0,1,1.0,0,20.68,21.68,0.0,0
00-0019599,LA,2005,5,SEA,336.0,2,1.0,0.0,0,0,0.0,0,19.44,19.44,0.0,0
00-0019599,LA,2005,6,IND,121.0,1,1.0,0.0,0,0,0.0,0,6.84,6.84,0.0,0
00-0019599,LA,2005,10,SEA,304.0,1,1.0,9.0,0,0,0.0,0,15.06,15.06,0.0,0
00-0019599,LA,2005,11,ARI,224.0,2,0.0,0.0,0,0,0.0,0,16.96,16.96,0.0,0
00-0019610,CLE,2005,1,CIN,0.0,0,0.0,78.0,0,3,22.0,0,10.0,13.0,0.0,0
00-0019610,CLE,2005,2,GB,0.0,0,0.0,50.0,0,4,29.0,0,7.9,11.9,0.0,0
00-0019610,CLE,2005,3,IND,0.0,0,0.0,76.0,0,3,32.0,0,10.8,13.8,0.0,0
00-0019610,CLE,2005,5,CHI,0.0,0,0.0,72.0,0,4,21.0,0,9.3,13.3,0.0,0
00-0019610,CLE,2005,6,BAL,0.0,0,0.0,55.0,0,1,-2.0,0,5.3,6.3,0.0,0
00-0019610,CLE,2005,7,DET,0.0,0,0.0,100.0,0,2,9.0,0,10.9,12.9,0.0,0
00-0019610,CLE,2005,8,HOU,0.0,0,0.0,99.0,0,0,0.0,0,7.9,7.9,1.0,0
00-0019610,CLE,2005,9,TEN,0.0,0,0.0,116.0,0,4,73.0,0,18.9,22.9,0.0,0
00-0019610,CLE,2005,10,PIT,0.0,0,0.0,56.0,1,4,67.0,0,18.3,22.3,0.0,0
00-0019610,CLE,2005,11,MIA,0.0,0,0.0,166.0,1,1,3.0,0,22.9,23.9,0.0,0
00-0019610,CLE,2005,12,MIN,0.0,0,0.0,73.0,0,5,46.0,0,11.9,16.9,0.0,0
00-0019610,CLE,2005,13,JAX,0.0,0,0.0,88.0,0,0,0.0,0,8.8,8.8,0.0,0
00-0019610,CLE,2005,14,CIN,0.0,0,0.0,74.0,0,1,4.0,0,7.8,8.8,0.0,0
00-0019610,CLE,2005,15,LV,0.0,0,0.0,53.0,0,5,31.0,0,8.4,13.4,0.0,0
00-0019610,CLE,2005,16,PIT,0.0,0,0.0,36.0,0,1,29.0,0,6.5,7.5,0.0,0
00-0019610,CLE,2005,17,BAL,0.0,0,0.0,40.0,0,1,5.0,0,4.5,5.5,0.0,0
00-0019623,SF,2005,1,LA,165.0,2,0.0,-2.0,0,0,0.0,0,12.4,12.4,1.0,0
00-0019623,SF,2005,2,PHI,107.0,0,3.0,0.0,0,0,0.0,0,-1.72,-1.72,0.0,0
00-0019623,SF,2005,3,DAL,269.0,3,2.0,21.0,0,0,0.0,0,20.86,20.86,0.0,0
00-0019623,SF,2005,4,ARI,126.0,0,1.0,-1.0,0,0,0.0,0,0.94,0.94,1.0,0
00-0019641,CHI,2005,1,WAS,0.0,0,0.0,31.0,1,2,14.0,0,10.5,12.5,0.0,0
00-0019641,CHI,2005,2,DET,0.0,0,0.0,139.0,2,2,19.0,0,27.8,29.8,0.0,0
00-0019641,CHI,2005,3,CIN,0.0,0,0.0,106.0,1,5,8.0,0,17.4,22.4,0.0,0
00-0019641,CHI,2005,5,CLE,0.0,0,0.0,137.0,0,2,5.0,0,14.2,16.2,0.0,0
00-0019641,CHI,2005,6,MIN,0.0,0,0.0,89.0,2,1,6.0,0,19.5,20.5,1.0,0
00-0019641,CHI,2005,7,BAL,0.0,0,0.0,139.0,0,1,-5.0,0,13.4,14.4,0.0,0
00-0019641,CHI,2005,8,DET,0.0,0,0.0,72.0,0,3,25.0,0,7.7,10.7,1.0,0
00-0019641,CHI,2005,9,NO,0.0,0,0.0,40.0,0,1,-6.0,0,3.4,4.4,0.0,0
00-0019641,CHI,2005,11,CAR,0.0,0,0.0,87.0,0,0,0.0,0,8.7,8.7,0.0,0
00-0019641,CHI,2005,12,TB,0.0,0,0.0,72.0,0,3,50.0,0,12.2,15.2,0.0,0
00-0019641,CHI,2005,13,GB,0.0,0,0.0,93.0,0,0,0.0,0,9.3,9.3,0.0,0
00-0019641,CHI,2005,14,PIT,0.0,0,0.0,72.0,1,4,23.0,0,15.5,19.5,0.0,0
00-0019641,CHI,2005,15,ATL,0.0,0,0.0,91.0,1,1,3.0,0,15.4,16.4,0.0,0
00-0019641,CHI,2005,16,GB,0.0,0,0.0,105.0,1,1,1.0,0,16.6,17.6,0.0,0
00-0019641,CHI,2005,17,MIN,0.0,0,0.0,62.0,0,0,0.0,0,6.2,6.2,0.0,0
00-0019642,NYG,2005,1,ARI,0.0,0,0.0,0.0,0,5,76.0,1,13.6,18.6,0.0,0
00-0019642,NYG,2005,2,NO,0.0,0,0.0,0.0,0,5,64.0,0,6.4,11.4,0.0,0
00-0019642,NYG,2005,3,LAC,0.0,0,0.0,0.0,0,5,52.0,1,11.2,16.2,0.0,0
00-0019642,NYG,2005,4,LA,0.0,0,0.0,0.0,0,10,204.0,2,32.4,42.4,0.0,0
00-0019642,NYG,2005,6,DAL,0.0,0,0.0,0.0,0,5,55.0,0,3.5,8.5,1.0,0
00-0019642,NYG,2005,7,DEN,0.0,0,0.0,0.0,0,6,84.0,1,14.4,20.4,0.0,0
00-0019642,NYG,2005,8,WAS,0.0,0,0.0,0.0,0,4,42.0,0,4.2,8.2,0.0,0
00-0019642,NYG,2005,9,SF,0.0,0,0.0,0.0,0,5,79.0,0,7.9,12.9,0.0,0
00-0019642,NYG,2005,10,MIN,0.0,0,0.0,0.0,0,3,50.0,0,5.0,8.0,0.0,0
00-0019642,NYG,2005,11,PHI,0.0,0,0.0,0.0,0,6,113.0,1,17.3,23.3,0.0,0
00-0019642,NYG,2005,12,SEA,0.0,0,0.0,0.0,0,6,109.0,0,10.9,16.9,0.0,0
00-0019642,NYG,2005,13,DAL,0.0,0,0.0,0.0,0,4,47.0,0,4.7,8.7,0.0,0
00-0019642,NYG,2005,14,PHI,0.0,0,0.0,0.0,0,2,37.0,0,3.7,5.7,0.0,0
00-0019642,NYG,2005,15,KC,0.0,0,0.0,0.0,0,2,34.0,0,3.4,5.4,0.0,0
00-0019642,NYG,2005,16,WAS,0.0,0,0.0,0.0,0,3,40.0,0,4.0,7.0,0.0,0
00-0019642,NYG,2005,17,LV,0.0,0,0.0,0.0,0,5,128.0,1,18.8,23.8,0.0,0
00-0019643,DEN,2005,2,LAC,0.0,0,0.0,44.0,0,0,0.0,0,4.4,4.4,0.0,0
00-0019643,DEN,2005,3,KC,0.0,0,0.0,6.0,0,0,0.0,0,0.6,0.6,0.0,0
00-0019643,DEN,2005,4,JAX,0.0,0,0.0,3.0,0,0,0.0,0,0.3,0.3,0.0,0
00-0019643,DEN,2005,12,DAL,0.0,0,0.0,98.0,1,2,10.0,0,16.8,18.8,0.0,0
00-0019643,DEN,2005,13,KC,0.0,0,0.0,26.0,0,0,0.0,0,2.6,2.6,0.0,0
00-0019643,DEN,2005,14,BAL,0.0,0,0.0,7.0,0,1,7.0,0,-0.6,0.4,1.0,0
00-0019643,DEN,2005,16,LV,0.0,0,0.0,22.0,0,0,0.0,0,2.2,2.2,0.0,0
00-0019643,DEN,2005,17,LAC,0.0,0,0.0,64.0,0,0,0.0,0,6.4,6.4,0.0,0
00-0019644,GB,2005,1,DET,0.0,0,0.0,0.0,0,4,27.0,0,2.7,6.7,0.0,0
00-0019644,GB,2005,2,CLE,0.0,0,0.0,0.0,0,3,15.0,0,1.5,4.5,0.0,0
00-0019644,GB,2005,7,MIN,0.0,0,0.0,0.0,0,3,38.0,0,3.8,6.8,0.0,0
00-0019644,GB,2005,8,CIN,0.0,0,0.0,0.0,0,8,73.0,1,13.3,21.3,0.0,0
00-0019644,GB,2005,9,PIT,0.0,0,0.0,0.0,0,3,22.0,0,2.2,5.2,0.0,0
00-0019644,GB,2005,10,ATL,0.0,0,0.0,0.0,0,4,34.0,0,3.4,7.4,0.0,0
00-0019644,GB,2005,11,MIN,0.0,0,0.0,0.0,0,1,9.0,0,0.9,1.9,0.0,0
00-0019647,SEA,2005,1,JAX,0.0,0,0.0,73.0,0,0,0.0,0,7.3,7.3,0.0,0
00-0019647,SEA,2005,2,ATL,0.0,0,0.0,144.0,1,2,11.0,0,21.5,23.5,0.0,0
