player_id,season,recent_team,week,passing_yards,passing_tds,interceptions,rushing_yards,rushing_tds,receptions,receiving_yards,receiving_tds,fantasy_points_ppr,fumbles,2pt,week_total,std_dev
00-0028237,2018,NE,15,0.0,0,0.0,0.0,0,35,532.0,3,106.2,0.0,0,16,5.876126167378331
00-0028237,2019,CAR,7,0.0,0,0.0,0.0,0,8,67.0,0,14.7,0.0,0,17,1.2179217205710575
00-0028237,2020,NYJ,5,0.0,0,0.0,0.0,0,14,118.0,0,25.8,0.0,0,16,5.357518092243728
00-0028237,2021,NO,5,0.0,0,0.0,0.0,0,4,41.0,1,14.1,0.0,0,17,3.2881605816155663
00-0028238,2012,NYJ,11,0.0,0,0.0,0.0,0,11,83.0,0,19.3,0.0,0,16,1.3684762627939624
00-0028238,2013,NYJ,2,0.0,0,0.0,0.0,0,1,7.0,0,1.7,0.0,0,16,1.2020815617346097
00-0028242,2011,SF,1,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,16,
00-0028249,2013,GB,7,0.0,0,0.0,40.0,0,6,67.0,1,34.7,0.0,0,16,4.284412415258177
00-0028249,2014,DET,15,0.0,0,0.0,-1.0,0,24,314.0,1,61.3,0.0,0,16,3.5808751242904107
00-0028249,2015,BAL,4,0.0,0,0.0,2.0,0,9,88.0,0,18.0,0.0,0,16,1.9612920562663168
00-0028249,2016,ARI,1,0.0,0,0.0,0.0,0,4,37.0,1,13.7,0.0,0,16,
00-0028263,2012,DAL,2,0.0,0,0.0,0.0,0,2,11.0,0,3.1,0.0,0,16,0.21213208493218247
00-0028263,2013,LV,10,0.0,0,0.0,0.0,0,25,431.0,1,74.1,0.0,0,16,7.067838086767466
00-0028263,2014,LV,15,0.0,0,0.0,0.0,0,47,693.0,4,140.3,0.0,0,16,7.3562283012563086
00-0028263,2015,LV,13,0.0,0,0.0,0.0,0,14,201.0,4,58.1,0.0,0,16,5.776011297154891
00-0028263,2016,LV,14,0.0,0,0.0,0.0,0,14,126.0,3,44.6,0.0,0,16,3.9236673341398594
00-0028263,2017,BUF,10,0.0,0,0.0,0.0,0,13,120.0,3,43.0,0.0,0,16,4.421915253424928
00-0028263,2018,BUF,11,0.0,0,0.0,0.0,0,13,162.0,0,29.2,0.0,0,16,2.061244122354696
00-0028267,2011,MIN,1,0.0,0,0.0,0.0,0,1,5.0,0,1.5,0.0,0,16,
00-0028267,2012,MIN,1,0.0,0,0.0,0.0,0,1,13.0,0,2.3,0.0,0,16,
00-0028267,2013,JAX,4,0.0,0,0.0,0.0,0,5,40.0,0,9.0,0.0,0,16,2.908034811211199
00-0028270,2011,PIT,7,0.0,0,0.0,0.0,0,4,29.0,1,12.9,0.0,0,16,2.5715475499352496
00-0028270,2012,IND,3,0.0,0,0.0,0.0,0,2,15.0,0,3.5,0.0,0,16,1.0692676179332434
00-0028270,2013,IND,5,0.0,0,0.0,0.0,0,4,46.0,0,8.6,0.0,0,16,1.0521406448667692
00-0028288,2011,BAL,7,0.0,0,0.0,0.0,0,4,46.0,0,8.6,0.0,0,16,1.8154102821595988
00-0028291,2011,NYJ,4,0.0,0,0.0,0.0,0,3,27.0,1,11.7,0.0,0,16,3.243840315559236
00-0028293,2013,NYJ,1,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,16,
00-0028295,2011,TB,1,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,16,
00-0028307,2012,ATL,4,0.0,0,0.0,0.0,0,4,40.0,1,14.0,0.0,0,16,5.050412524719697
00-0028307,2013,ATL,8,0.0,0,0.0,0.0,0,12,216.0,2,45.6,0.0,0,16,6.7402842492574475
00-0028337,2012,CHI,6,0.0,0,0.0,0.0,0,4,40.0,0,8.0,0.0,0,16,1.0966616165968581
00-0028338,2012,IND,3,0.0,0,0.0,0.0,0,2,26.0,0,4.6,0.0,0,16,2.655811183211866
00-0028345,2012,IND,2,0.0,0,0.0,5.0,0,1,3.0,0,1.8,0.0,0,16,0.5656853912317592
00-0028345,2013,IND,1,0.0,0,0.0,0.0,0,1,6.0,0,1.6,0.0,0,16,
00-0028345,2014,ARI,11,0.0,0,0.0,11.0,0,8,140.0,0,23.1,0.0,0,16,1.995995965059255
00-0028352,2011,CHI,13,0.0,0,0.0,-4.0,0,27,276.0,3,72.2,0.0,0,16,5.048038452036782
00-0028352,2012,CHI,2,0.0,0,0.0,0.0,0,1,7.0,0,1.7,0.0,0,16,1.2020815617346097
00-0028352,2013,CIN,6,0.0,0,0.0,0.0,0,6,61.0,0,12.1,0.0,0,16,1.3614942497569082
00-0028352,2014,CIN,6,0.0,0,0.0,-1.0,0,9,105.0,0,17.4,1.0,0,16,3.4386043281165404
00-0028362,2012,TEN,3,0.0,0,0.0,0.0,0,5,59.0,0,10.9,0.0,0,16,1.5011107030695916
00-0028362,2013,TEN,3,0.0,0,0.0,0.0,0,5,37.0,2,20.7,0.0,0,16,9.353609369891103
00-0028400,2012,CIN,8,0.0,0,0.0,0.0,0,24,277.0,1,55.7,1.0,0,16,4.721058551758755
00-0028406,2012,ATL,3,0.0,0,0.0,0.0,0,1,7.0,0,1.7,0.0,0,16,0.9814954851525699
00-0028409,2011,JAX,5,0.0,0,0.0,42.0,0,1,4.0,0,5.6000004,0.0,0,16,1.2794530042175545
00-0028409,2012,GB,4,0.0,0,0.0,157.0,2,2,17.0,0,31.4,0.0,0,16,3.5265657786888185
00-0028409,2014,GB,6,0.0,0,0.0,64.0,0,1,11.0,0,8.5,0.0,0,16,2.0054092730415864
00-0028409,2015,SEA,4,0.0,0,0.0,189.0,0,9,97.0,0,35.6,1.0,0,16,10.323758637279608
00-0028409,2016,SF,8,0.0,0,0.0,138.0,0,8,115.0,1,35.300003,2.0,0,16,8.07950472135726
00-0028411,2014,LAC,2,0.0,0,0.0,0.0,0,12,158.0,0,27.8,0.0,0,16,1.4142135623730951
00-0028411,2015,LAC,12,0.0,0,0.0,0.0,0,35,486.0,3,99.600006,1.0,0,16,6.651315833143602
00-0028411,2016,LAC,16,0.0,0,0.0,0.0,0,58,810.0,4,163.0,0.0,0,16,7.382851734653217
00-0028411,2017,LAC,10,0.0,0,0.0,0.0,0,25,343.0,1,65.3,0.0,0,16,5.629693061938099
00-0028411,2018,IND,8,0.0,0,0.0,0.0,0,28,304.0,3,76.4,0.0,0,16,6.145846587837228
00-0028411,2019,LAC,7,0.0,0,0.0,0.0,0,12,181.0,0,30.1,0.0,0,17,3.8201223036650247
00-0028411,2020,WAS,7,0.0,0,0.0,0.0,0,18,163.0,2,46.3,0.0,0,16,6.088904566944614
00-0028416,2012,JAX,4,0.0,0,0.0,92.0,0,0,0.0,0,9.200001,0.0,0,16,0.45460611250763105
00-0028417,2011,JAX,1,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,16,
00-0028417,2012,KC,6,0.0,0,0.0,0.0,0,5,73.0,0,12.3,0.0,0,16,1.4138599536477254
00-0028434,2011,SEA,16,0.0,0,0.0,-2.0,0,51,788.0,4,153.6,0.0,0,16,7.755428134390061
00-0028434,2012,SEA,14,0.0,0,0.0,0.0,0,29,366.0,3,83.6,0.0,0,16,5.810127374553664
00-0028434,2013,SEA,16,0.0,0,0.0,6.0,0,50,778.0,5,158.40001,0.0,0,16,6.500564104886777
00-0028434,2014,SEA,16,0.0,0,0.0,8.0,0,66,825.0,3,167.3,0.0,0,16,6.464051124962946
00-0028434,2015,SEA,16,0.0,0,0.0,0.0,0,78,1069.0,14,268.9,0.0,0,16,10.663049478765231
00-0028434,2016,SEA,16,15.0,1,0.0,2.0,0,94,1128.0,7,253.6,0.0,0,16,9.511256617300095
00-0028434,2017,SEA,16,0.0,0,0.0,-8.0,0,75,991.0,8,223.3,0.0,1,16,7.525155051143979
00-0028434,2018,SEA,13,0.0,0,0.0,0.0,0,50,618.0,5,141.8,0.0,0,16,7.93835247694841
00-0028442,2011,SEA,2,0.0,0,0.0,0.0,0,2,105.0,1,18.5,0.0,0,16,5.444722417441289
00-0028442,2013,SEA,7,0.0,0,0.0,-2.0,0,5,82.0,0,13.0,0.0,0,16,1.6050515364782085
00-0028442,2014,SEA,10,0.0,0,0.0,2.0,0,11,195.0,2,42.7,0.0,0,16,4.105565310825041
00-0028442,2015,SEA,4,0.0,0,0.0,0.0,0,4,71.0,1,17.1,0.0,0,16,5.648819946876851
00-0028486,2011,IND,1,0.0,0,0.0,0.0,0,1,5.0,0,1.5,0.0,0,16,
00-0028492,2011,NYG,8,0.0,0,0.0,0.0,0,12,83.0,0,20.3,0.0,0,16,2.1206046726888728
00-0028492,2012,NYG,12,0.0,0,0.0,20.0,0,11,50.0,1,24.0,0.0,0,16,1.959127806072864
00-0028492,2013,NYG,2,0.0,0,0.0,0.0,0,1,5.0,0,1.5,0.0,0,16,1.0606601717798212
00-0028492,2014,NYG,5,0.0,0,0.0,13.0,0,0,0.0,0,1.3,0.0,0,16,0.13416408064918794
00-0028497,2014,BAL,13,0.0,0,0.0,0.0,0,24,267.0,3,74.700005,0.0,0,16,4.948167263819163
00-0028497,2015,BAL,16,0.0,0,0.0,0.0,0,75,944.0,5,197.4,1.0,0,16,7.005033858483141
00-0028497,2016,BAL,16,0.0,0,0.0,0.0,0,29,328.0,1,67.8,0.0,0,16,3.418552230929687
00-0028497,2017,IND,13,0.0,0,0.0,0.0,0,15,133.0,0,28.3,0.0,0,16,2.1346950642679947
00-0028497,2018,PHI,2,0.0,0,0.0,0.0,0,6,53.0,0,11.299999,0.0,0,16,4.596193740537771
00-0028509,2011,TB,4,0.0,0,0.0,0.0,0,4,40.0,0,8.0,0.0,0,16,1.8129166586766403
00-0028522,2011,NO,1,0.0,0,0.0,0.0,0,1,4.0,0,1.4,0.0,0,16,
00-0028522,2012,NO,1,0.0,0,0.0,0.0,0,1,-3.0,0,0.7,0.0,0,16,
00-0028532,2012,NO,11,0.0,0,0.0,1.0,0,10,379.0,3,66.0,0.0,0,16,6.109009842167351
00-0028532,2014,NO,4,0.0,0,0.0,67.0,0,4,92.0,0,19.9,0.0,0,16,6.207186496874548
00-0028542,2012,HOU,7,0.0,0,0.0,0.0,0,6,151.0,1,27.1,0.0,0,16,4.363375586923313
00-0028542,2013,HOU,6,0.0,0,0.0,0.0,0,4,35.0,0,7.5,0.0,0,16,1.9491023506468619
00-0028550,2011,CIN,6,0.0,0,0.0,0.0,0,5,44.0,1,15.4,0.0,0,16,3.2721042434942036
00-0028565,2011,CHI,2,0.0,0,0.0,48.0,0,0,0.0,0,4.8,0.0,0,16,2.2627416913675824
00-0028565,2012,CHI,9,0.0,0,0.0,124.0,1,2,16.0,0,22.0,0.0,0,16,3.866235492501243
00-0028574,2011,TB,5,0.0,0,0.0,55.0,0,10,72.0,0,22.7,0.0,0,16,3.4195028301868224
00-0028581,2012,KC,1,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,16,
00-0028581,2013,ATL,9,0.0,0,0.0,0.0,0,8,49.0,0,12.9,0.0,0,16,1.0246950727180821
00-0028581,2014,ATL,9,0.0,0,0.0,0.0,0,9,62.0,1,21.2,0.0,0,16,2.7518680391438526
00-0028581,2015,ATL,10,0.0,0,0.0,0.0,0,13,110.0,2,36.0,0.0,0,16,4.949074102220073
00-0028581,2016,ATL,9,0.0,0,0.0,0.0,0,7,52.0,1,18.199999,0.0,0,16,2.118830887104764
00-0028581,2017,BUF,8,0.0,0,0.0,-2.0,0,7,28.0,0,9.6,0.0,0,16,1.7460158430002441
00-0028581,2018,BUF,5,0.0,0,0.0,9.0,0,3,62.0,0,10.1,0.0,0,16,2.000500023563218
00-0028581,2019,BUF,6,0.0,0,0.0,7.0,0,5,41.0,0,9.8,0.0,0,17,1.6206994247363646
00-0028595,2013,GB,3,717.0,1,5.0,55.0,1,0,0.0,0,34.18,0.0,0,16,2.39142938005225
00-0028595,2015,GB,2,4.0,0,0.0,-3.0,0,0,0.0,0,-0.14000002,0.0,0,16,0.32526912524637064
00-0028595,2016,IND,2,216.0,1,2.0,3.0,0,0,0.0,0,8.940001,0.0,0,16,6.123544859523948
00-0028595,2017,IND,1,128.0,0,2.0,2.0,0,0,0.0,0,1.32,0.0,0,16,
00-0028596,2013,CLE,2,0.0,0,0.0,0.0,0,1,15.0,0,2.5,0.0,0,16,1.7677669529663689
00-0028602,2011,GB,5,0.0,0,0.0,69.0,0,9,62.0,0,22.1,0.0,0,16,3.3774250264991474
00-0028606,2013,ARI,6,0.0,0,0.0,0.0,0,22,229.0,1,50.9,0.0,0,16,6.896786683586892
00-0028613,2011,DAL,4,0.0,0,0.0,76.0,1,2,19.0,0,17.5,0.0,0,16,3.569663652744862
00-0028613,2012,DAL,5,0.0,0,0.0,61.0,0,4,41.0,0,14.2,0.0,0,16,1.8447222521011166
00-0028613,2013,DAL,5,0.0,0,0.0,12.0,1,3,33.0,0,13.5,0.0,0,16,3.205464165038351
00-0028646,2012,PIT,2,0.0,0,0.0,7.0,0,0,0.0,0,0.7,0.0,0,16,0.4949747384012136
00-0028651,2012,LA,5,0.0,0,0.0,0.0,0,4,31.0,0,7.1,0.0,0,16,1.3935566141052405
00-0028651,2013,LA,1,0.0,0,0.0,0.0,0,1,5.0,0,1.5,0.0,0,16,
00-0028702,2015,SEA,11,0.0,0,0.0,0.0,0,13,151.0,1,34.1,0.0,0,16,3.620220969355664
00-0028702,2017,BAL,3,0.0,0,0.0,0.0,0,3,25.0,0,5.5,0.0,0,16,0.35118848558405485
00-0028706,2011,CLE,2,0.0,0,0.0,2.0,0,0,0.0,0,0.2,0.0,0,16,0.14142135834465194
00-0028706,2012,CAR,1,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,16,
00-0028706,2013,CAR,2,0.0,0,0.0,5.0,0,0,0.0,0,0.5,0.0,0,16,0.3535533905932738
00-0028736,2012,ARI,12,0.0,0,0.0,217.0,0,19,132.0,0,53.9,0.0,0,16,3.84860261287229
00-0028792,2012,ATL,1,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,16,
00-0028792,2013,ATL,1,0.0,0,0.0,0.0,0,1,12.0,0,2.2,0.0,0,16,
00-0028795,2016,LA,1,0.0,0,0.0,0.0,0,1,4.0,0,1.4,0.0,0,16,
00-0028825,2012,LV,3,155.0,2,1.0,51.0,1,1,22.0,0,26.5,0.0,0,16,12.314354569623834
00-0028825,2013,LV,11,1798.0,7,11.0,576.0,2,0,0.0,0,143.52,2.0,0,16,7.200862637238472
00-0028825,2015,CLE,2,0.0,0,0.0,-1.0,0,1,42.0,0,5.1,0.0,0,16,3.7476658064724577
00-0028825,2016,CLE,16,41.0,0,0.0,21.0,1,77,1007.0,4,213.44,0.0,1,16,8.493668212773816
00-0028825,2017,WAS,8,0.0,0,0.0,0.0,0,20,240.0,1,50.0,0.0,0,16,5.302560075319498
00-0028825,2018,NYJ,8,0.0,0,0.0,-1.0,0,16,252.0,2,53.1,0.0,0,16,5.962007832671791
00-0028838,2013,NYG,4,0.0,0,0.0,0.0,0,3,31.0,0,6.1,0.0,0,16,3.049999952316284
00-0028838,2014,NYG,16,0.0,0,0.0,0.0,0,63,623.0,6,153.3,4.0,0,16,7.397136229008009
00-0028838,2015,NYG,8,0.0,0,0.0,0.0,0,29,223.0,2,63.3,0.0,0,16,4.205587299798223
00-0028838,2016,NYG,6,0.0,0,0.0,0.0,0,15,92.0,1,28.199999,1.0,0,16,4.144393728450066
00-0028841,2012,PIT,13,0.0,0,0.0,7.0,0,15,137.0,1,35.4,0.0,0,16,2.345617890740124
00-0028841,2013,PIT,9,0.0,0,0.0,0.0,0,8,41.0,1,18.1,0.0,0,16,2.0763215048664034
00-0028841,2014,PIT,9,0.0,0,0.0,0.0,0,6,41.0,0,10.099999,0.0,0,16,1.458404706207501
00-0028841,2015,PIT,5,0.0,0,0.0,7.0,1,2,16.0,0,12.299999,0.0,1,16,2.810337976344244
00-0028842,2012,NYJ,1,0.0,0,0.0,0.0,0,1,16.0,0,2.6,0.0,0,16,
00-0028863,2013,ATL,1,34.0,0,0.0,0.0,0,0,0.0,0,3.36,0.0,1,16,
00-0028876,2012,TEN,1,0.0,0,0.0,19.0,0,0,0.0,0,1.9,0.0,0,16,
00-0028876,2013,TEN,5,0.0,0,0.0,0.0,0,6,32.0,0,9.2,0.0,0,16,1.0454664003582121
00-0028892,2014,MIA,1,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,16,
00-0028903,2012,SF,4,0.0,0,0.0,0.0,0,4,51.0,0,9.1,0.0,0,16,2.647483036141806
00-0028903,2013,SF,3,0.0,0,0.0,0.0,0,2,38.0,0,5.8,0.0,0,16,2.0033305617623776
00-0028903,2014,SF,2,0.0,0,0.0,0.0,0,2,53.0,0,7.3,0.0,0,16,0.6363960019154563
00-0028903,2015,SF,10,0.0,0,0.0,0.0,0,19,186.0,3,55.6,0.0,0,16,4.877658834438555
00-0028903,2016,SF,13,0.0,0,0.0,0.0,0,29,350.0,3,80.0,1.0,0,16,4.06050393067154
00-0028903,2017,SF,13,0.0,0,0.0,0.0,0,21,336.0,4,78.6,0.0,0,16,5.646918956462152
00-0028903,2018,SF,6,0.0,0,0.0,0.0,0,5,90.0,2,26.0,0.0,0,16,6.2140701363215864
00-0028905,2012,TB,2,0.0,0,0.0,0.0,0,1,24.0,0,3.4,0.0,0,16,2.4041631234692193
00-0028905,2013,TB,6,0.0,0,0.0,0.0,0,13,114.0,0,24.4,0.0,0,16,1.7351272718450783
00-0028905,2014,TB,5,0.0,0,0.0,23.0,1,6,78.0,1,28.099998,0.0,0,16,5.420055213335558
00-0028905,2015,NYJ,3,0.0,0,0.0,0.0,0,6,80.0,0,14.0,0.0,0,16,4.752192476461084
00-0028906,2012,IND,3,0.0,0,0.0,0.0,0,1,-4.0,0,0.6,0.0,0,16,0.3464101752788785
00-0028930,2012,CLE,6,0.0,0,0.0,0.0,0,8,106.0,0,18.6,0.0,0,16,3.726660782835541
00-0028930,2013,CLE,2,0.0,0,0.0,0.0,0,9,60.0,0,15.0,0.0,0,16,1.2727920038309126
00-0028957,2014,LA,9,2001.0,12,9.0,36.0,0,0,0.0,0,107.64,3.0,0,16,7.214166604596134
00-0028957,2015,CLE,3,547.0,1,3.0,33.0,0,0,0.0,0,19.18,2.0,0,16,1.2050450559030637
00-0028957,2017,SEA,1,0.0,0,0.0,-1.0,0,0,0.0,0,-0.1,0.0,0,16,
00-0028958,2012,LA,2,0.0,0,0.0,0.0,0,1,21.0,0,3.1,0.0,0,16,2.19203095424334
00-0028958,2013,LA,10,0.0,0,0.0,0.0,0,13,113.0,2,36.3,0.0,0,16,3.6438836325526642
00-0028958,2014,LA,9,0.0,0,0.0,0.0,0,8,55.0,1,21.5,0.0,1,16,2.7728344280902997
00-0028958,2015,LA,6,0.0,0,0.0,0.0,0,5,26.0,0,7.6,0.0,0,16,0.7118052257340666
00-0028984,2013,CLE,4,0.0,0,0.0,0.0,0,2,12.0,0,3.2,0.0,0,16,1.6000000238418581
00-0028984,2014,NE,4,0.0,0,0.0,0.0,0,5,82.0,1,19.2,0.0,0,16,5.713726252654839
00-0028986,2013,HOU,8,1760.0,9,6.0,72.0,1,0,0.0,0,103.6,2.0,0,16,8.327537872507115
00-0028986,2014,HOU,2,435.0,2,2.0,35.0,0,0,0.0,0,22.900002,1.0,0,16,5.86898641871826
00-0028986,2015,LA,5,828.0,4,1.0,5.0,0,0,0.0,0,43.62,2.0,0,16,5.2864427779364425
00-0028986,2016,LA,10,2201.0,9,11.0,51.0,1,0,0.0,0,111.14,1.0,0,16,8.292433530562384
00-0028986,2017,MIN,15,3547.0,22,7.0,160.0,1,0,0.0,0,237.88,1.0,1,16,7.058852464285779
00-0028986,2018,DEN,16,3890.0,18,15.0,93.0,2,0,0.0,0,214.9,2.0,0,16,4.40492429605982
00-0028986,2019,WAS,10,1707.0,11,5.0,12.0,1,0,0.0,0,103.48,3.0,0,17,8.95943566708465
00-0028986,2020,CLE,1,46.0,0,0.0,0.0,0,0,0.0,0,1.84,0.0,0,16,
00-0028986,2021,CLE,5,462.0,3,1.0,22.0,0,0,0.0,0,28.68,1.0,0,17,6.394800962094465
00-0028986,2022,BUF,2,8.0,0,0.0,0.0,0,0,0.0,0,0.32,0.0,0,17,0.05656854649887441
00-0028986,2023,HOU,2,291.0,1,3.0,1.0,0,0,0.0,0,9.74,0.0,0,17,9.036824811920985
00-0028987,2014,BAL,3,0.0,0,0.0,0.0,0,3,30.0,0,6.0,0.0,0,16,1.6643317578750974
00-0028987,2015,TEN,2,0.0,0,0.0,0.0,0,3,32.0,0,4.2,1.0,0,16,0.7071066968928506
00-0028987,2016,TEN,4,0.0,0,0.0,0.0,0,4,62.0,0,10.2,0.0,0,16,2.0920484314771244
00-0028987,2017,TEN,5,0.0,0,0.0,0.0,0,4,39.0,1,13.900001,0.0,0,16,4.006494894056119
00-0028994,2012,IND,1,0.0,0,0.0,0.0,0,1,8.0,0,1.8,0.0,0,16,
00-0028994,2013,IND,2,0.0,0,0.0,0.0,0,2,34.0,0,5.3999996,0.0,0,16,0.5656853912317592
00-0028994,2016,MIA,5,0.0,0,0.0,0.0,0,7,61.0,1,19.1,0.0,0,16,5.319022375903154
00-0028995,2012,NYJ,11,0.0,0,0.0,0.0,0,21,252.0,3,64.2,0.0,0,16,7.9500027771711
00-0028995,2013,NYJ,12,0.0,0,0.0,0.0,0,24,342.0,1,62.2,1.0,0,16,6.052772801500406
00-0029000,2012,DAL,8,0.0,0,0.0,0.0,0,15,128.0,0,27.800001,0.0,0,16,4.316331189282771
00-0029000,2013,DAL,14,0.0,0,0.0,0.0,0,39,368.0,2,87.8,0.0,0,16,4.372013888191877
00-0029000,2014,DAL,15,0.0,0,0.0,0.0,0,37,420.0,4,99.0,2.0,0,16,5.531210276726234
00-0029000,2015,DAL,16,0.0,0,0.0,0.0,0,52,536.0,5,133.6,1.0,0,16,8.810978022513375
00-0029000,2016,DAL,16,0.0,0,0.0,7.0,0,75,833.0,5,189.0,0.0,0,16,4.995714651097434
00-0029000,2017,DAL,15,0.0,0,0.0,0.0,0,36,314.0,4,91.4,0.0,0,16,5.344886086828821
00-0029000,2018,DAL,16,0.0,0,0.0,0.0,0,65,672.0,3,150.2,0.0,0,16,7.795714699696973
00-0029000,2019,BUF,15,0.0,0,0.0,0.0,0,67,778.0,6,184.8,0.0,2,17,5.52063657132304
00-0029000,2020,BUF,15,20.0,1,0.0,0.0,0,82,967.0,4,207.5,0.0,0,16,7.5339865025886255
00-0029000,2021,BUF,16,0.0,0,0.0,0.0,0,82,693.0,1,159.3,0.0,1,17,6.783702726448374
00-0029000,2022,TB,4,0.0,0,0.0,0.0,0,6,35.0,0,9.5,0.0,0,17,1.2311917463873912
00-0029004,2012,DAL,6,0.0,0,0.0,75.0,0,6,33.0,0,16.8,0.0,0,16,1.746997443533013
00-0029004,2013,DAL,7,0.0,0,0.0,150.0,0,7,59.0,0,25.9,1.0,0,16,3.6450878857324707
00-0029004,2014,DAL,14,0.0,0,0.0,99.0,0,18,217.0,0,49.6,0.0,0,16,2.5361127790093994
00-0029004,2015,DAL,4,0.0,0,0.0,67.0,0,21,215.0,0,49.2,0.0,0,16,6.785769353533186
00-0029004,2016,DAL,10,0.0,0,0.0,31.0,1,16,122.0,0,37.3,0.0,0,16,2.115051865722078
00-0029004,2017,LA,2,0.0,0,0.0,51.0,1,1,1.0,0,12.200001,0.0,0,16,4.242641024294073
00-0029006,2013,NYJ,2,0.0,0,0.0,-3.0,0,0,0.0,0,-0.3,0.0,0,16,1.3435029095425495
00-0029033,2013,IND,7,0.0,0,0.0,0.0,0,24,259.0,2,61.9,0.0,0,16,5.318476297201921
00-0029033,2014,IND,1,0.0,0,0.0,0.0,0,2,23.0,0,4.3,0.0,0,16,
00-0029033,2015,IND,7,0.0,0,0.0,0.0,0,19,205.0,1,43.5,1.0,0,16,4.654542144123918
00-0029033,2016,LAC,4,0.0,0,0.0,0.0,0,2,22.0,0,4.2,0.0,0,16,1.2151817572792074
00-0029033,2017,BAL,1,0.0,0,0.0,0.0,0,4,23.0,0,6.3,0.0,0,16,
00-0029048,2013,MIN,1,0.0,0,0.0,0.0,0,1,11.0,0,2.1,0.0,0,16,
00-0029048,2014,MIN,7,0.0,0,0.0,88.0,0,9,62.0,0,24.0,0.0,0,16,2.507132656837979
00-0029048,2016,JAX,1,0.0,0,0.0,7.0,0,0,0.0,0,0.7,0.0,0,16,
00-0029051,2012,GB,5,0.0,0,0.0,0.0,0,5,27.0,0,7.7000003,0.0,0,16,0.9864076382757025
00-0029051,2013,GB,12,0.0,0,0.0,0.0,0,49,681.0,3,135.1,0.0,0,16,7.876715702955647
00-0029051,2014,GB,7,0.0,0,0.0,0.0,0,3,23.0,0,5.2999997,0.0,0,16,0.9589180258147126
00-0029055,2012,JAX,8,0.0,0,0.0,0.0,0,10,108.0,0,20.8,0.0,0,16,2.5862273238313365
00-0029068,2013,SEA,6,0.0,0,0.0,3.0,0,8,62.0,1,20.5,0.0,0,16,2.8944200449665876
00-0029068,2014,SEA,2,0.0,0,0.0,0.0,0,2,29.0,1,10.9,0.0,0,16,4.313351297802982
00-0029068,2015,SEA,5,0.0,0,0.0,32.0,0,1,0.0,0,4.2,0.0,0,16,0.730068480252913
00-0029068,2017,ATL,7,0.0,0,0.0,8.0,0,2,20.0,0,4.7999997,0.0,0,16,0.9459185221819207
00-0029068,2018,ARI,5,0.0,0,0.0,3.0,0,2,17.0,0,4.0,0.0,0,16,0.9924716781666826
00-0029091,2018,CHI,2,0.0,0,0.0,0.0,0,1,2.0,1,7.2,0.0,0,16,5.091168689673227
00-0029098,2013,TB,5,0.0,0,0.0,14.0,0,4,68.0,0,12.2,0.0,0,16,3.592770520054845
00-0029104,2014,NE,8,0.0,0,0.0,412.0,5,1,7.0,0,72.899994,0.0,0,16,14.503342682153475
00-0029104,2015,MIA,7,0.0,0,0.0,176.0,0,7,76.0,0,32.2,0.0,0,16,2.8693786937812042
00-0029108,2013,PIT,4,0.0,0,0.0,0.0,0,2,20.0,1,10.0,0.0,0,16,3.357578452740089
00-0029119,2014,SF,6,0.0,0,0.0,2.0,0,9,105.0,0,19.699999,0.0,0,16,2.027231249207078
00-0029119,2015,WAS,11,0.0,0,0.0,0.0,0,17,141.0,1,37.100002,0.0,0,16,3.2373108557925465
00-0029119,2016,WAS,2,0.0,0,0.0,0.0,0,2,10.0,0,3.0,0.0,0,16,0.1414213899547883
00-0029119,2017,LA,8,0.0,0,0.0,0.0,0,8,71.0,0,15.1,0.0,0,16,0.9417878307991634
00-0029119,2018,LV,6,0.0,0,0.0,0.0,0,7,67.0,1,19.7,0.0,0,16,3.946348379546328
00-0029119,2019,LV,9,0.0,0,0.0,27.0,0,13,108.0,1,32.5,0.0,0,17,2.7465635220368836
00-0029119,2020,LV,1,0.0,0,0.0,0.0,0,1,14.0,0,2.4,0.0,0,16,
00-0029119,2021,LV,1,0.0,0,0.0,0.0,0,2,13.0,0,3.3,0.0,0,17,
00-0029129,2012,LV,15,0.0,0,0.0,0.0,0,39,584.0,3,115.4,1.0,1,16,5.708948703496392
00-0029129,2013,LV,16,0.0,0,0.0,17.0,0,60,888.0,4,172.5,1.0,0,16,6.665355196470342
00-0029129,2014,LV,3,0.0,0,0.0,0.0,0,9,84.0,1,23.4,0.0,0,16,7.1358253294780285
00-0029129,2015,LV,1,0.0,0,0.0,0.0,0,1,8.0,0,1.8,0.0,0,16,
00-0029129,2016,SF,13,0.0,0,0.0,0.0,0,18,191.0,2,49.1,0.0,0,16,5.293258785343313
00-0029129,2018,CLE,1,0.0,0,0.0,-11.0,0,0,0.0,0,-1.1,0.0,0,16,
00-0029137,2012,CHI,10,0.0,0,0.0,0.0,0,24,367.0,3,78.7,0.0,0,16,5.62100228596055
